Dim;point_gen_method;input_file;spanner_method;epsilon;Points;Edges;Sparseness;Edges to points ratio
2;clustered;dist_matrix_points_2_550_clustered.txt;greedy-non-blind;0.01;550;4751;0.0314688;8.63818
2;clustered;dist_matrix_points_2_550_clustered.txt;blind-quasi-sorted-greedy;0.01;550;91491;0.606001;166.347
2;clustered;dist_matrix_points_2_550_clustered.txt;blind-quasi-sorted-shaker;0.01;550;90038;0.596377;163.705
2;clustered;dist_matrix_points_2_550_clustered.txt;blind-random-bad-ratio-connect-first-lower-bound-first;0.01;550;14568;0.0964928;26.4873
2;clustered;dist_matrix_points_2_550_clustered.txt;blind-random-bad-ratio;0.01;550;20077;0.132982;36.5036
2;clustered;dist_matrix_points_2_550_clustered.txt;blind-random-bad-ratio-connect-first;0.01;550;20226;0.133969;36.7745
2;clustered;dist_matrix_points_2_550_clustered.txt;blind-random-bad-ratio-lower-bound-first;0.01;550;14719;0.097493;26.7618
2;exp;dist_matrix_points_2_550_exp.txt;greedy-non-blind;0.1;550;1403;0.00929293;2.55091
2;exp;dist_matrix_points_2_550_exp.txt;blind-quasi-sorted-greedy;0.1;550;150106;0.994244;272.92
2;exp;dist_matrix_points_2_550_exp.txt;blind-quasi-sorted-shaker;0.1;550;150634;0.997741;273.88
2;exp;dist_matrix_points_2_550_exp.txt;blind-random-bad-ratio-connect-first-lower-bound-first;0.1;550;9199;0.0609306;16.7255
2;exp;dist_matrix_points_2_550_exp.txt;blind-random-bad-ratio;0.1;550;11455;0.0758735;20.8273
2;exp;dist_matrix_points_2_550_exp.txt;blind-random-bad-ratio-connect-first;0.1;550;11677;0.0773439;21.2309
2;exp;dist_matrix_points_2_550_exp.txt;blind-random-bad-ratio-lower-bound-first;0.1;550;9078;0.0601292;16.5055
2;exp;dist_matrix_points_2_550_exp.txt;greedy-non-blind;0.2;550;1040;0.00688856;1.89091
2;exp;dist_matrix_points_2_550_exp.txt;blind-quasi-sorted-greedy;0.2;550;123214;0.816122;224.025
2;exp;dist_matrix_points_2_550_exp.txt;blind-quasi-sorted-shaker;0.2;550;149349;0.98923;271.544
2;exp;dist_matrix_points_2_550_exp.txt;blind-random-bad-ratio-connect-first-lower-bound-first;0.2;550;6862;0.0454512;12.4764
2;exp;dist_matrix_points_2_550_exp.txt;blind-random-bad-ratio;0.2;550;8765;0.058056;15.9364
2;exp;dist_matrix_points_2_550_exp.txt;blind-random-bad-ratio-connect-first;0.2;550;8470;0.056102;15.4
2;exp;dist_matrix_points_2_550_exp.txt;blind-random-bad-ratio-lower-bound-first;0.2;550;6529;0.0432456;11.8709
2;exp;dist_matrix_points_2_550_exp.txt;greedy-non-blind;0.5;550;729;0.00482861;1.32545
2;exp;dist_matrix_points_2_550_exp.txt;blind-quasi-sorted-greedy;0.5;550;99702;0.660387;181.276
2;exp;dist_matrix_points_2_550_exp.txt;blind-quasi-sorted-shaker;0.5;550;143354;0.949521;260.644
2;exp;dist_matrix_points_2_550_exp.txt;blind-random-bad-ratio-connect-first-lower-bound-first;0.5;550;4460;0.0295413;8.10909
2;exp;dist_matrix_points_2_550_exp.txt;blind-random-bad-ratio;0.5;550;5873;0.0389005;10.6782
2;exp;dist_matrix_points_2_550_exp.txt;blind-random-bad-ratio-connect-first;0.5;550;5884;0.0389733;10.6982
2;exp;dist_matrix_points_2_550_exp.txt;blind-random-bad-ratio-lower-bound-first;0.5;550;4330;0.0286802;7.87273
2;exp;dist_matrix_points_2_550_exp.txt;greedy-non-blind;0.01;550;4499;0.0297996;8.18
2;exp;dist_matrix_points_2_550_exp.txt;blind-quasi-sorted-greedy;0.01;550;150973;0.999987;274.496
2;exp;dist_matrix_points_2_550_exp.txt;blind-quasi-sorted-shaker;0.01;550;150877;0.999351;274.322
2;exp;dist_matrix_points_2_550_exp.txt;blind-random-bad-ratio-connect-first-lower-bound-first;0.01;550;23316;0.154436;42.3927
2;exp;dist_matrix_points_2_550_exp.txt;blind-random-bad-ratio;0.01;550;26428;0.175049;48.0509
2;exp;dist_matrix_points_2_550_exp.txt;blind-random-bad-ratio-connect-first;0.01;550;26448;0.175181;48.0873
2;exp;dist_matrix_points_2_550_exp.txt;blind-random-bad-ratio-lower-bound-first;0.01;550;23655;0.156682;43.0091
2;normal;dist_matrix_points_2_550_normal.txt;greedy-non-blind;0.1;550;2401;0.0159033;4.36545
2;normal;dist_matrix_points_2_550_normal.txt;blind-quasi-sorted-greedy;0.1;550;150973;0.999987;274.496
2;normal;dist_matrix_points_2_550_normal.txt;blind-quasi-sorted-shaker;0.1;550;150568;0.997304;273.76
2;normal;dist_matrix_points_2_550_normal.txt;blind-random-bad-ratio-connect-first-lower-bound-first;0.1;550;19886;0.131717;36.1564
2;normal;dist_matrix_points_2_550_normal.txt;blind-random-bad-ratio;0.1;550;24438;0.161868;44.4327
2;normal;dist_matrix_points_2_550_normal.txt;blind-random-bad-ratio-connect-first;0.1;550;24352;0.161298;44.2764
2;normal;dist_matrix_points_2_550_normal.txt;blind-random-bad-ratio-lower-bound-first;0.1;550;19558;0.129545;35.56
2;normal;dist_matrix_points_2_550_normal.txt;greedy-non-blind;0.2;550;1682;0.0111409;3.05818
2;normal;dist_matrix_points_2_550_normal.txt;blind-quasi-sorted-greedy;0.2;550;150945;0.999801;274.445
2;normal;dist_matrix_points_2_550_normal.txt;blind-quasi-sorted-shaker;0.2;550;150568;0.997304;273.76
2;normal;dist_matrix_points_2_550_normal.txt;blind-random-bad-ratio-connect-first-lower-bound-first;0.2;550;13324;0.088253;24.2255
2;normal;dist_matrix_points_2_550_normal.txt;blind-random-bad-ratio;0.2;550;19072;0.126326;34.6764
2;normal;dist_matrix_points_2_550_normal.txt;blind-random-bad-ratio-connect-first;0.2;550;18808;0.124577;34.1964
2;normal;dist_matrix_points_2_550_normal.txt;blind-random-bad-ratio-lower-bound-first;0.2;550;13409;0.088816;24.38
2;normal;dist_matrix_points_2_550_normal.txt;greedy-non-blind;0.5;550;1042;0.0069018;1.89455
2;normal;dist_matrix_points_2_550_normal.txt;blind-quasi-sorted-greedy;0.5;550;109918;0.728054;199.851
2;normal;dist_matrix_points_2_550_normal.txt;blind-quasi-sorted-shaker;0.5;550;133644;0.885206;242.989
2;normal;dist_matrix_points_2_550_normal.txt;blind-random-bad-ratio-connect-first-lower-bound-first;0.5;550;8257;0.0546912;15.0127
2;normal;dist_matrix_points_2_550_normal.txt;blind-random-bad-ratio;0.5;550;12507;0.0828415;22.74
2;normal;dist_matrix_points_2_550_normal.txt;blind-random-bad-ratio-connect-first;0.5;550;12338;0.0817221;22.4327
2;normal;dist_matrix_points_2_550_normal.txt;blind-random-bad-ratio-lower-bound-first;0.5;550;7989;0.052916;14.5255
2;normal;dist_matrix_points_2_550_normal.txt;greedy-non-blind;0.01;550;7395;0.0489816;13.4455
2;normal;dist_matrix_points_2_550_normal.txt;blind-quasi-sorted-greedy;0.01;550;150973;0.999987;274.496
2;normal;dist_matrix_points_2_550_normal.txt;blind-quasi-sorted-shaker;0.01;550;150829;0.999033;274.235
2;normal;dist_matrix_points_2_550_normal.txt;blind-random-bad-ratio-connect-first-lower-bound-first;0.01;550;46006;0.304726;83.6473
2;normal;dist_matrix_points_2_550_normal.txt;blind-random-bad-ratio;0.01;550;49046;0.324862;89.1745
2;normal;dist_matrix_points_2_550_normal.txt;blind-random-bad-ratio-connect-first;0.01;550;49028;0.324743;89.1418
2;normal;dist_matrix_points_2_550_normal.txt;blind-random-bad-ratio-lower-bound-first;0.01;550;45903;0.304044;83.46
2;unif;dist_matrix_points_2_550_unif.txt;greedy-non-blind;0.1;550;2296;0.0152078;4.17455
2;unif;dist_matrix_points_2_550_unif.txt;blind-quasi-sorted-greedy;0.1;550;138895;0.919987;252.536
2;unif;dist_matrix_points_2_550_unif.txt;blind-quasi-sorted-shaker;0.1;550;110150;0.729591;200.273
2;unif;dist_matrix_points_2_550_unif.txt;blind-random-bad-ratio-connect-first-lower-bound-first;0.1;550;18173;0.120371;33.0418
2;unif;dist_matrix_points_2_550_unif.txt;blind-random-bad-ratio;0.1;550;24736;0.163842;44.9745
2;unif;dist_matrix_points_2_550_unif.txt;blind-random-bad-ratio-connect-first;0.1;550;24457;0.161994;44.4673
2;unif;dist_matrix_points_2_550_unif.txt;blind-random-bad-ratio-lower-bound-first;0.1;550;18871;0.124994;34.3109
2;unif;dist_matrix_points_2_550_unif.txt;greedy-non-blind;0.2;550;1593;0.0105514;2.89636
2;unif;dist_matrix_points_2_550_unif.txt;blind-quasi-sorted-greedy;0.2;550;106489;0.705342;193.616
2;unif;dist_matrix_points_2_550_unif.txt;blind-quasi-sorted-shaker;0.2;550;85380;0.565524;155.236
2;unif;dist_matrix_points_2_550_unif.txt;blind-random-bad-ratio-connect-first-lower-bound-first;0.2;550;12674;0.0839477;23.0436
2;unif;dist_matrix_points_2_550_unif.txt;blind-random-bad-ratio;0.2;550;18816;0.12463;34.2109
2;unif;dist_matrix_points_2_550_unif.txt;blind-random-bad-ratio-connect-first;0.2;550;18526;0.122709;33.6836
2;unif;dist_matrix_points_2_550_unif.txt;blind-random-bad-ratio-lower-bound-first;0.2;550;12409;0.0821924;22.5618
2;unif;dist_matrix_points_2_550_unif.txt;greedy-non-blind;0.5;550;1018;0.00674284;1.85091
2;unif;dist_matrix_points_2_550_unif.txt;blind-quasi-sorted-greedy;0.5;550;13605;0.0901143;24.7364
2;unif;dist_matrix_points_2_550_unif.txt;blind-quasi-sorted-shaker;0.5;550;25490;0.168836;46.3455
2;unif;dist_matrix_points_2_550_unif.txt;blind-random-bad-ratio-connect-first-lower-bound-first;0.5;550;7479;0.049538;13.5982
2;unif;dist_matrix_points_2_550_unif.txt;blind-random-bad-ratio;0.5;550;11847;0.0784699;21.54
2;unif;dist_matrix_points_2_550_unif.txt;blind-random-bad-ratio-connect-first;0.5;550;12164;0.0805696;22.1164
2;unif;dist_matrix_points_2_550_unif.txt;blind-random-bad-ratio-lower-bound-first;0.5;550;7509;0.0497367;13.6527
2;unif;dist_matrix_points_2_550_unif.txt;greedy-non-blind;0.01;550;7151;0.0473655;13.0018
2;unif;dist_matrix_points_2_550_unif.txt;blind-quasi-sorted-greedy;0.01;550;150975;1;274.5
2;unif;dist_matrix_points_2_550_unif.txt;blind-quasi-sorted-shaker;0.01;550;150832;0.999053;274.24
2;unif;dist_matrix_points_2_550_unif.txt;blind-random-bad-ratio-connect-first-lower-bound-first;0.01;550;47027;0.311489;85.5036
2;unif;dist_matrix_points_2_550_unif.txt;blind-random-bad-ratio;0.01;550;51405;0.340487;93.4636
2;unif;dist_matrix_points_2_550_unif.txt;blind-random-bad-ratio-connect-first;0.01;550;52052;0.344772;94.64
2;unif;dist_matrix_points_2_550_unif.txt;blind-random-bad-ratio-lower-bound-first;0.01;550;46955;0.311012;85.3727
2;clustered;dist_matrix_points_2_600_clustered.txt;greedy-non-blind;0.1;600;2121;0.011803;3.535
2;clustered;dist_matrix_points_2_600_clustered.txt;blind-quasi-sorted-greedy;0.1;600;15878;0.0883584;26.4633
2;clustered;dist_matrix_points_2_600_clustered.txt;blind-quasi-sorted-shaker;0.1;600;31160;0.1734;51.9333
2;clustered;dist_matrix_points_2_600_clustered.txt;blind-random-bad-ratio-connect-first-lower-bound-first;0.1;600;9342;0.0519866;15.57
2;clustered;dist_matrix_points_2_600_clustered.txt;blind-random-bad-ratio;0.1;600;12122;0.0674569;20.2033
2;clustered;dist_matrix_points_2_600_clustered.txt;blind-random-bad-ratio-connect-first;0.1;600;12238;0.0681024;20.3967
2;clustered;dist_matrix_points_2_600_clustered.txt;blind-random-bad-ratio-lower-bound-first;0.1;600;9654;0.0537229;16.09
2;clustered;dist_matrix_points_2_600_clustered.txt;greedy-non-blind;0.2;600;1529;0.00850863;2.54833
2;clustered;dist_matrix_points_2_600_clustered.txt;blind-quasi-sorted-greedy;0.2;600;14698;0.0817919;24.4967
2;clustered;dist_matrix_points_2_600_clustered.txt;blind-quasi-sorted-shaker;0.2;600;29394;0.163573;48.99
2;clustered;dist_matrix_points_2_600_clustered.txt;blind-random-bad-ratio-connect-first-lower-bound-first;0.2;600;8071;0.0449137;13.4517
2;clustered;dist_matrix_points_2_600_clustered.txt;blind-random-bad-ratio;0.2;600;10005;0.0556761;16.675
2;clustered;dist_matrix_points_2_600_clustered.txt;blind-random-bad-ratio-connect-first;0.2;600;10143;0.0564441;16.905
2;clustered;dist_matrix_points_2_600_clustered.txt;blind-random-bad-ratio-lower-bound-first;0.2;600;7874;0.0438175;13.1233
2;clustered;dist_matrix_points_2_600_clustered.txt;greedy-non-blind;0.5;600;994;0.00553144;1.65667
2;clustered;dist_matrix_points_2_600_clustered.txt;blind-quasi-sorted-greedy;0.5;600;14679;0.0816861;24.465
2;clustered;dist_matrix_points_2_600_clustered.txt;blind-quasi-sorted-shaker;0.5;600;26744;0.148826;44.5733
2;clustered;dist_matrix_points_2_600_clustered.txt;blind-random-bad-ratio-connect-first-lower-bound-first;0.5;600;6019;0.0334947;10.0317
2;clustered;dist_matrix_points_2_600_clustered.txt;blind-random-bad-ratio;0.5;600;7771;0.0432443;12.9517
2;clustered;dist_matrix_points_2_600_clustered.txt;blind-random-bad-ratio-connect-first;0.5;600;7946;0.0442181;13.2433
2;clustered;dist_matrix_points_2_600_clustered.txt;blind-random-bad-ratio-lower-bound-first;0.5;600;5925;0.0329716;9.875
2;clustered;dist_matrix_points_2_600_clustered.txt;greedy-non-blind;0.01;600;5208;0.0289816;8.68
2;clustered;dist_matrix_points_2_600_clustered.txt;blind-quasi-sorted-greedy;0.01;600;114099;0.634942;190.165
2;clustered;dist_matrix_points_2_600_clustered.txt;blind-quasi-sorted-shaker;0.01;600;116676;0.649282;194.46
2;clustered;dist_matrix_points_2_600_clustered.txt;blind-random-bad-ratio-connect-first-lower-bound-first;0.01;600;16357;0.0910239;27.2617
2;clustered;dist_matrix_points_2_600_clustered.txt;blind-random-bad-ratio;0.01;600;23318;0.129761;38.8633
2;clustered;dist_matrix_points_2_600_clustered.txt;blind-random-bad-ratio-connect-first;0.01;600;22840;0.127101;38.0667
2;clustered;dist_matrix_points_2_600_clustered.txt;blind-random-bad-ratio-lower-bound-first;0.01;600;16370;0.0910963;27.2833
2;exp;dist_matrix_points_2_600_exp.txt;greedy-non-blind;0.1;600;1537;0.00855314;2.56167
2;exp;dist_matrix_points_2_600_exp.txt;blind-quasi-sorted-greedy;0.1;600;179692;0.999955;299.487
2;exp;dist_matrix_points_2_600_exp.txt;blind-quasi-sorted-shaker;0.1;600;179658;0.999766;299.43
2;exp;dist_matrix_points_2_600_exp.txt;blind-random-bad-ratio-connect-first-lower-bound-first;0.1;600;10451;0.058158;17.4183
2;exp;dist_matrix_points_2_600_exp.txt;blind-random-bad-ratio;0.1;600;13347;0.0742738;22.245
2;exp;dist_matrix_points_2_600_exp.txt;blind-random-bad-ratio-connect-first;0.1;600;13534;0.0753144;22.5567
2;exp;dist_matrix_points_2_600_exp.txt;blind-random-bad-ratio-lower-bound-first;0.1;600;10174;0.0566166;16.9567
2;exp;dist_matrix_points_2_600_exp.txt;greedy-non-blind;0.2;600;1153;0.00641625;1.92167
2;exp;dist_matrix_points_2_600_exp.txt;blind-quasi-sorted-greedy;0.2;600;156877;0.872994;261.462
2;exp;dist_matrix_points_2_600_exp.txt;blind-quasi-sorted-shaker;0.2;600;179001;0.99611;298.335
2;exp;dist_matrix_points_2_600_exp.txt;blind-random-bad-ratio-connect-first-lower-bound-first;0.2;600;7711;0.0429104;12.8517
2;exp;dist_matrix_points_2_600_exp.txt;blind-random-bad-ratio;0.2;600;9798;0.0545242;16.33
2;exp;dist_matrix_points_2_600_exp.txt;blind-random-bad-ratio-connect-first;0.2;600;10033;0.0558319;16.7217
2;exp;dist_matrix_points_2_600_exp.txt;blind-random-bad-ratio-lower-bound-first;0.2;600;7691;0.0427991;12.8183
2;exp;dist_matrix_points_2_600_exp.txt;greedy-non-blind;0.5;600;805;0.00447969;1.34167
2;exp;dist_matrix_points_2_600_exp.txt;blind-quasi-sorted-greedy;0.5;600;126076;0.701592;210.127
2;exp;dist_matrix_points_2_600_exp.txt;blind-quasi-sorted-shaker;0.5;600;179001;0.99611;298.335
2;exp;dist_matrix_points_2_600_exp.txt;blind-random-bad-ratio-connect-first-lower-bound-first;0.5;600;4920;0.027379;8.2
2;exp;dist_matrix_points_2_600_exp.txt;blind-random-bad-ratio;0.5;600;6695;0.0372565;11.1583
2;exp;dist_matrix_points_2_600_exp.txt;blind-random-bad-ratio-connect-first;0.5;600;6405;0.0356427;10.675
2;exp;dist_matrix_points_2_600_exp.txt;blind-random-bad-ratio-lower-bound-first;0.5;600;4969;0.0276516;8.28167
2;exp;dist_matrix_points_2_600_exp.txt;greedy-non-blind;0.01;600;4958;0.0275904;8.26333
2;exp;dist_matrix_points_2_600_exp.txt;blind-quasi-sorted-greedy;0.01;600;179697;0.999983;299.495
2;exp;dist_matrix_points_2_600_exp.txt;blind-quasi-sorted-shaker;0.01;600;179662;0.999789;299.437
2;exp;dist_matrix_points_2_600_exp.txt;blind-random-bad-ratio-connect-first-lower-bound-first;0.01;600;27174;0.151219;45.29
2;exp;dist_matrix_points_2_600_exp.txt;blind-random-bad-ratio;0.01;600;30461;0.16951;50.7683
2;exp;dist_matrix_points_2_600_exp.txt;blind-random-bad-ratio-connect-first;0.01;600;30129;0.167663;50.215
2;exp;dist_matrix_points_2_600_exp.txt;blind-random-bad-ratio-lower-bound-first;0.01;600;27504;0.153055;45.84
2;normal;dist_matrix_points_2_600_normal.txt;greedy-non-blind;0.1;600;2610;0.0145242;4.35
2;normal;dist_matrix_points_2_600_normal.txt;blind-quasi-sorted-greedy;0.1;600;179695;0.999972;299.492
2;normal;dist_matrix_points_2_600_normal.txt;blind-quasi-sorted-shaker;0.1;600;179256;0.997529;298.76
2;normal;dist_matrix_points_2_600_normal.txt;blind-random-bad-ratio-connect-first-lower-bound-first;0.1;600;21593;0.120161;35.9883
2;normal;dist_matrix_points_2_600_normal.txt;blind-random-bad-ratio;0.1;600;28308;0.157529;47.18
2;normal;dist_matrix_points_2_600_normal.txt;blind-random-bad-ratio-connect-first;0.1;600;27754;0.154446;46.2567
2;normal;dist_matrix_points_2_600_normal.txt;blind-random-bad-ratio-lower-bound-first;0.1;600;21643;0.12044;36.0717
2;normal;dist_matrix_points_2_600_normal.txt;greedy-non-blind;0.2;600;1834;0.0102059;3.05667
2;normal;dist_matrix_points_2_600_normal.txt;blind-quasi-sorted-greedy;0.2;600;179695;0.999972;299.492
2;normal;dist_matrix_points_2_600_normal.txt;blind-quasi-sorted-shaker;0.2;600;178082;0.990996;296.803
2;normal;dist_matrix_points_2_600_normal.txt;blind-random-bad-ratio-connect-first-lower-bound-first;0.2;600;14920;0.0830273;24.8667
2;normal;dist_matrix_points_2_600_normal.txt;blind-random-bad-ratio;0.2;600;21119;0.117524;35.1983
2;normal;dist_matrix_points_2_600_normal.txt;blind-random-bad-ratio-connect-first;0.2;600;20536;0.114279;34.2267
2;normal;dist_matrix_points_2_600_normal.txt;blind-random-bad-ratio-lower-bound-first;0.2;600;15333;0.0853255;25.555
2;normal;dist_matrix_points_2_600_normal.txt;greedy-non-blind;0.5;600;1145;0.00637173;1.90833
2;normal;dist_matrix_points_2_600_normal.txt;blind-quasi-sorted-greedy;0.5;600;145212;0.80808;242.02
2;normal;dist_matrix_points_2_600_normal.txt;blind-quasi-sorted-shaker;0.5;600;176355;0.981386;293.925
2;normal;dist_matrix_points_2_600_normal.txt;blind-random-bad-ratio-connect-first-lower-bound-first;0.5;600;8783;0.0488759;14.6383
2;normal;dist_matrix_points_2_600_normal.txt;blind-random-bad-ratio;0.5;600;14138;0.0786756;23.5633
2;normal;dist_matrix_points_2_600_normal.txt;blind-random-bad-ratio-connect-first;0.5;600;13955;0.0776572;23.2583
2;normal;dist_matrix_points_2_600_normal.txt;blind-random-bad-ratio-lower-bound-first;0.5;600;9149;0.0509126;15.2483
2;normal;dist_matrix_points_2_600_normal.txt;greedy-non-blind;0.01;600;8137;0.045281;13.5617
2;normal;dist_matrix_points_2_600_normal.txt;blind-quasi-sorted-greedy;0.01;600;179700;1;299.5
2;normal;dist_matrix_points_2_600_normal.txt;blind-quasi-sorted-shaker;0.01;600;179667;0.999816;299.445
2;normal;dist_matrix_points_2_600_normal.txt;blind-random-bad-ratio-connect-first-lower-bound-first;0.01;600;51832;0.288436;86.3867
2;normal;dist_matrix_points_2_600_normal.txt;blind-random-bad-ratio;0.01;600;55741;0.310189;92.9017
2;normal;dist_matrix_points_2_600_normal.txt;blind-random-bad-ratio-connect-first;0.01;600;55621;0.309521;92.7017
2;normal;dist_matrix_points_2_600_normal.txt;blind-random-bad-ratio-lower-bound-first;0.01;600;51846;0.288514;86.41
2;unif;dist_matrix_points_2_600_unif.txt;greedy-non-blind;0.1;600;2523;0.0140401;4.205
2;unif;dist_matrix_points_2_600_unif.txt;blind-quasi-sorted-greedy;0.1;600;156951;0.873406;261.585
2;unif;dist_matrix_points_2_600_unif.txt;blind-quasi-sorted-shaker;0.1;600;120837;0.672437;201.395
2;unif;dist_matrix_points_2_600_unif.txt;blind-random-bad-ratio-connect-first-lower-bound-first;0.1;600;21201;0.11798;35.335
2;unif;dist_matrix_points_2_600_unif.txt;blind-random-bad-ratio;0.1;600;26990;0.150195;44.9833
2;unif;dist_matrix_points_2_600_unif.txt;blind-random-bad-ratio-connect-first;0.1;600;27460;0.15281;45.7667
2;unif;dist_matrix_points_2_600_unif.txt;blind-random-bad-ratio-lower-bound-first;0.1;600;20481;0.113973;34.135
2;unif;dist_matrix_points_2_600_unif.txt;greedy-non-blind;0.2;600;1756;0.00977184;2.92667
2;unif;dist_matrix_points_2_600_unif.txt;blind-quasi-sorted-greedy;0.2;600;39844;0.221725;66.4067
2;unif;dist_matrix_points_2_600_unif.txt;blind-quasi-sorted-shaker;0.2;600;89682;0.499065;149.47
2;unif;dist_matrix_points_2_600_unif.txt;blind-random-bad-ratio-connect-first-lower-bound-first;0.2;600;14220;0.0791319;23.7
2;unif;dist_matrix_points_2_600_unif.txt;blind-random-bad-ratio;0.2;600;20059;0.111625;33.4317
2;unif;dist_matrix_points_2_600_unif.txt;blind-random-bad-ratio-connect-first;0.2;600;21441;0.119316;35.735
2;unif;dist_matrix_points_2_600_unif.txt;blind-random-bad-ratio-lower-bound-first;0.2;600;14270;0.0794101;23.7833
2;unif;dist_matrix_points_2_600_unif.txt;greedy-non-blind;0.5;600;1113;0.00619366;1.855
2;unif;dist_matrix_points_2_600_unif.txt;blind-quasi-sorted-greedy;0.5;600;15885;0.0883973;26.475
